step_time,reward,total_stopped,total_wait_time,total_emission
410.0,-0.39,8,132.0,132.0
415.0,-0.39,5,61.0,61.0
420.0,0.59,4,44.0,44.0
425.0,0.17000000000000004,3,32.0,32.0
430.0,0.20999999999999996,4,31.0,31.0
435.0,-0.15999999999999998,5,52.0,52.0
440.0,-0.15999999999999998,1,29.0,29.0
445.0,0.14,3,34.0,34.0
450.0,-0.050000000000000044,7,61.0,61.0
455.0,-0.41,7,96.0,96.0
460.0,-0.3700000000000001,9,136.0,136.0
465.0,-0.5999999999999999,9,181.0,181.0
470.0,-0.4600000000000002,10,228.0,228.0
475.0,-0.4600000000000002,6,133.0,133.0
480.0,0.7900000000000003,8,145.0,145.0
485.0,-0.16000000000000014,6,112.0,112.0
490.0,0.87,4,43.0,43.0
495.0,0.25000000000000006,4,51.0,51.0
500.0,0.25000000000000006,7,82.0,82.0
505.0,-0.38999999999999996,7,117.0,117.0
510.0,-0.35,5,97.0,97.0
515.0,0.5399999999999999,3,46.0,46.0
520.0,0.19,6,59.0,59.0
525.0,-0.46,8,98.0,98.0
530.0,-0.43000000000000005,10,143.0,143.0
535.0,-0.43000000000000005,5,83.0,83.0
540.0,0.45000000000000007,7,87.0,87.0
545.0,-0.05999999999999994,3,81.0,81.0
550.0,0.2799999999999999,2,63.0,63.0
555.0,-0.039999999999999925,6,80.0,80.0
560.0,-0.039999999999999925,5,98.0,98.0
565.0,-0.28,7,129.0,129.0
570.0,-0.31000000000000005,5,133.0,133.0
575.0,-0.07000000000000006,6,154.0,154.0
580.0,-0.2999999999999998,5,145.0,145.0
585.0,0.31999999999999984,2,136.0,136.0
590.0,-0.06999999999999984,2,143.0,143.0
595.0,-0.31000000000000005,10,182.0,182.0
600.0,-0.31000000000000005,6,50.0,50.0
605.0,1.15,10,93.0,93.0
610.0,-0.4600000000000001,6,104.0,104.0
615.0,-0.09999999999999987,8,129.0,129.0
620.0,-0.40000000000000013,10,172.0,172.0
625.0,-0.40000000000000013,6,89.0,89.0
630.0,0.64,8,128.0,128.0
635.0,-0.39,4,100.0,100.0
640.0,0.67,4,41.0,41.0
645.0,0.19,2,15.0,15.0
650.0,0.42,0,0.0,0.0
655.0,-0.06,2,8.0,8.0
660.0,-0.06,0,0.0,0.0
665.0,0.06,8,23.0,23.0
670.0,-0.31,4,43.0,43.0
675.0,-0.12,8,58.0,58.0
680.0,-0.38999999999999996,8,98.0,98.0
685.0,-0.38999999999999996,6,73.0,73.0
690.0,0.08999999999999997,6,103.0,103.0
695.0,-0.30000000000000004,2,89.0,89.0
700.0,0.32000000000000006,7,84.0,84.0
705.0,-0.28,6,109.0,109.0
710.0,-0.18999999999999995,7,125.0,125.0
715.0,-0.3500000000000001,8,161.0,161.0
720.0,-0.3500000000000001,5,147.0,147.0
725.0,0.10000000000000009,7,166.0,166.0
730.0,-0.30000000000000004,3,160.0,160.0
735.0,0.22999999999999998,6,155.0,155.0
740.0,-0.32000000000000006,10,202.0,202.0
745.0,-0.32000000000000006,7,63.0,63.0
750.0,1.19,10,112.0,112.0
755.0,-0.4900000000000001,7,117.0,117.0
760.0,-0.029999999999999805,7,136.0,136.0
765.0,-0.3700000000000001,8,116.0,116.0
770.0,0.7000000000000001,6,88.0,88.0
775.0,-0.35,9,126.0,126.0
780.0,-0.35,2,54.0,54.0
785.0,0.6099999999999999,4,33.0,33.0
790.0,0.19000000000000006,4,53.0,53.0
795.0,-0.19999999999999996,2,26.0,26.0
800.0,0.51,2,8.0,8.0
805.0,-0.08000000000000002,3,19.0,19.0
810.0,-0.08000000000000002,7,22.0,22.0
815.0,-0.07999999999999999,7,57.0,57.0
820.0,-0.35,5,61.0,61.0
825.0,0.05999999999999994,5,66.0,66.0
830.0,-0.27,5,52.0,52.0
835.0,0.0,7,85.0,85.0
840.0,-0.41999999999999993,10,130.0,130.0
845.0,-0.41999999999999993,7,84.0,84.0
850.0,0.2699999999999999,10,111.0,111.0
855.0,-0.2799999999999999,6,102.0,102.0
860.0,0.42999999999999994,4,68.0,68.0
865.0,-0.020000000000000018,4,88.0,88.0
870.0,-0.22999999999999998,6,115.0,115.0
875.0,-0.22999999999999998,2,17.0,17.0
880.0,0.86,8,41.0,41.0
885.0,-0.23999999999999996,4,40.0,40.0
890.0,0.06999999999999995,6,51.0,51.0
895.0,-0.29,4,49.0,49.0
900.0,0.21000000000000002,2,44.0,44.0
905.0,-0.15999999999999998,4,62.0,62.0
910.0,-0.15999999999999998,6,86.0,86.0
915.0,-0.3400000000000001,7,119.0,119.0
920.0,-0.35,5,120.0,120.0
925.0,0.0,6,139.0,139.0
930.0,-0.30000000000000004,8,173.0,173.0
935.0,-0.30000000000000004,2,122.0,122.0
940.0,0.3500000000000001,3,126.0,126.0
945.0,-0.040000000000000036,2,134.0,134.0
950.0,-0.11999999999999988,5,149.0,149.0
955.0,-0.26,10,193.0,193.0
960.0,-0.49,8,79.0,79.0
965.0,1.2399999999999998,9,98.0,98.0
970.0,-0.4899999999999999,11,149.0,149.0
975.0,-0.4899999999999999,8,131.0,131.0
980.0,-0.010000000000000009,8,167.0,167.0
985.0,-0.3600000000000001,5,159.0,159.0
990.0,0.1499999999999999,8,174.0,174.0
995.0,-0.3799999999999999,10,217.0,217.0
1000.0,-0.3799999999999999,4,65.0,65.0
1005.0,1.33,6,43.0,43.0
1010.0,0.22000000000000003,3,38.0,38.0
1015.0,0.08000000000000002,4,47.0,47.0
1020.0,-0.20000000000000007,2,22.0,22.0
1025.0,0.47000000000000003,7,15.0,15.0
1030.0,-0.38999999999999996,8,55.0,55.0
1035.0,-0.38999999999999996,6,60.0,60.0
1040.0,-0.14,8,93.0,93.0
1045.0,-0.4,9,95.0,95.0
1050.0,-0.24,10,145.0,145.0
1055.0,-0.53,12,202.0,202.0
1060.0,-0.53,12,185.0,185.0
1065.0,-0.07000000000000006,14,251.0,251.0
1070.0,-0.6599999999999997,9,221.0,221.0
1075.0,0.8199999999999998,6,117.0,117.0
1080.0,0.6799999999999999,4,75.0,75.0
1085.0,0.44999999999999996,8,64.0,64.0
1090.0,-0.43999999999999995,9,109.0,109.0
1095.0,-0.43999999999999995,9,96.0,96.0
1100.0,-0.06000000000000005,11,139.0,139.0
1105.0,-0.43999999999999995,8,125.0,125.0
1110.0,0.52,6,87.0,87.0
1115.0,-0.030000000000000027,7,115.0,115.0
1120.0,-0.030000000000000027,5,79.0,79.0
1125.0,0.21999999999999997,7,110.0,110.0
1130.0,-0.31000000000000005,6,109.0,109.0
1135.0,0.030000000000000027,9,128.0,128.0
1140.0,-0.3899999999999999,7,151.0,151.0
1145.0,-0.16000000000000014,7,169.0,169.0
1150.0,-0.41999999999999993,9,213.0,213.0
1155.0,-0.41999999999999993,4,159.0,159.0
1160.0,0.41000000000000014,6,169.0,169.0
1165.0,-0.1200000000000001,6,57.0,57.0
1170.0,0.91,12,108.0,108.0
1175.0,-0.6,12,168.0,168.0
1180.0,-0.6,12,193.0,193.0
1185.0,-0.49,12,253.0,253.0
1190.0,-0.5999999999999999,9,229.0,229.0
1195.0,0.7199999999999998,6,150.0,150.0
1200.0,0.48,5,76.0,76.0
1205.0,0.8400000000000001,6,55.0,55.0
1210.0,-0.08999999999999997,9,67.0,67.0
1215.0,-0.08999999999999997,8,71.0,71.0
1220.0,-0.21000000000000008,9,115.0,115.0
1225.0,-0.44999999999999996,5,101.0,101.0
1230.0,0.47,4,57.0,57.0
1235.0,0.20000000000000007,4,65.0,65.0
1240.0,0.20000000000000007,7,18.0,18.0
1245.0,0.38999999999999996,9,60.0,60.0
1250.0,-0.42,7,84.0,84.0
1255.0,-0.24,8,108.0,108.0
1260.0,-0.4,8,105.0,105.0
1265.0,0.33999999999999997,5,95.0,95.0
1270.0,-0.04999999999999993,5,100.0,100.0
1275.0,-0.28,9,132.0,132.0
1280.0,-0.28,9,100.0,100.0
1285.0,0.1399999999999999,12,153.0,153.0
1290.0,-0.5699999999999998,9,150.0,150.0
1295.0,0.33999999999999986,8,125.0,125.0
1300.0,-0.09999999999999987,9,159.0,159.0
1305.0,-0.47,10,209.0,209.0
1310.0,-0.47,10,123.0,123.0
1315.0,0.6599999999999999,12,182.0,182.0
1320.0,-0.5900000000000001,8,163.0,163.0
1325.0,0.6300000000000001,6,96.0,96.0
1330.0,0.35,5,58.0,58.0
1335.0,0.24,5,65.0,65.0
1340.0,-0.26,6,92.0,92.0
1345.0,-0.26,3,72.0,72.0
1350.0,0.09999999999999998,8,99.0,99.0
1355.0,-0.31000000000000005,4,118.0,118.0
1360.0,-0.09999999999999987,6,129.0,129.0
1365.0,-0.31000000000000005,8,164.0,164.0
1370.0,-0.31000000000000005,4,134.0,134.0
1375.0,0.1399999999999999,6,160.0,160.0
1380.0,-0.26,5,52.0,52.0
1385.0,0.9700000000000001,11,92.0,92.0
1390.0,-0.5199999999999999,10,96.0,96.0
1395.0,0.2799999999999999,8,85.0,85.0
1400.0,-0.21000000000000008,8,116.0,116.0
1405.0,-0.21000000000000008,8,79.0,79.0
1410.0,0.21000000000000008,8,119.0,119.0
1415.0,-0.4,5,90.0,90.0
1420.0,0.65,5,49.0,49.0
1425.0,-0.08999999999999997,10,91.0,91.0
1430.0,-0.08999999999999997,4,49.0,49.0
1435.0,0.21999999999999997,6,68.0,68.0
1440.0,-0.19000000000000006,2,52.0,52.0
1445.0,0.45000000000000007,6,36.0,36.0
1450.0,-0.24999999999999997,4,27.0,27.0
1455.0,0.26,6,28.0,28.0
1460.0,-0.41000000000000003,10,73.0,73.0
1465.0,-0.41000000000000003,6,59.0,59.0
1470.0,-0.030000000000000027,8,95.0,95.0
1475.0,-0.37,4,91.0,91.0
1480.0,0.32000000000000006,7,85.0,85.0
1485.0,-0.3600000000000001,9,124.0,124.0
1490.0,-0.3600000000000001,6,94.0,94.0
1495.0,0.13000000000000012,10,136.0,136.0
1500.0,-0.42000000000000015,7,166.0,166.0
1505.0,-0.31999999999999984,10,195.0,195.0
1510.0,-0.4800000000000002,9,190.0,190.0
1515.0,0.4700000000000002,6,175.0,175.0
1520.0,0.010000000000000009,6,174.0,174.0
1525.0,0.010000000000000009,3,147.0,147.0
1530.0,0.26,10,178.0,178.0
1535.0,-0.45999999999999996,6,70.0,70.0
1540.0,1.1099999999999999,10,97.0,97.0
1545.0,-0.5,10,147.0,147.0
1550.0,-0.5,8,110.0,110.0
1555.0,0.16999999999999993,12,162.0,162.0
1560.0,-0.52,7,150.0,150.0
1565.0,0.4600000000000002,9,111.0,111.0
1570.0,-0.030000000000000027,9,85.0,85.0
1575.0,0.49,6,64.0,64.0
1580.0,-0.16000000000000003,8,94.0,94.0
1585.0,-0.16000000000000003,4,97.0,97.0
1590.0,-0.050000000000000044,6,112.0,112.0
1595.0,-0.2699999999999999,3,76.0,76.0
1600.0,0.9199999999999999,6,37.0,37.0
1605.0,-0.33999999999999997,8,76.0,76.0
1610.0,-0.33999999999999997,6,48.0,48.0
1615.0,0.12,6,78.0,78.0
1620.0,-0.30000000000000004,2,67.0,67.0
1625.0,0.26,4,61.0,61.0
1630.0,-0.16999999999999993,4,81.0,81.0
1635.0,-0.30000000000000004,6,105.0,105.0
1640.0,-0.30000000000000004,6,135.0,135.0
1645.0,-0.30000000000000004,4,101.0,101.0
1650.0,0.24,5,122.0,122.0
1655.0,-0.22999999999999998,2,122.0,122.0
1660.0,0.08000000000000007,4,128.0,128.0
1665.0,-0.19999999999999996,4,148.0,148.0
1670.0,-0.19999999999999996,3,144.0,144.0
1675.0,-0.040000000000000036,10,190.0,190.0
1680.0,-0.45999999999999996,6,73.0,73.0
1685.0,1.19,10,99.0,99.0
1690.0,-0.48,8,110.0,110.0
1695.0,0.030000000000000027,8,124.0,124.0
1700.0,-0.40000000000000013,8,164.0,164.0
1705.0,-0.40000000000000013,5,147.0,147.0
1710.0,0.1100000000000001,8,175.0,175.0
1715.0,-0.3800000000000001,6,130.0,130.0
1720.0,1.28,4,42.0,42.0
1725.0,0.17000000000000004,6,50.0,50.0
1730.0,0.17000000000000004,4,54.0,54.0
1735.0,-0.16000000000000003,6,81.0,81.0
1740.0,-0.27,0,48.0,48.0
1745.0,0.6100000000000001,7,23.0,23.0
1750.0,-0.19,6,48.0,48.0
1755.0,-0.17000000000000004,7,63.0,63.0
1760.0,-0.3899999999999999,8,103.0,103.0
1765.0,-0.3899999999999999,6,84.0,84.0
1770.0,0.13,6,106.0,106.0
1775.0,-0.30000000000000016,4,96.0,96.0
1780.0,0.32000000000000006,8,89.0,89.0
1785.0,-0.32999999999999985,8,129.0,129.0
1790.0,-0.32999999999999985,6,128.0,128.0
1795.0,-0.15000000000000013,8,163.0,163.0
1800.0,-0.34999999999999987,5,159.0,159.0
1805.0,0.08999999999999986,6,172.0,172.0
1810.0,-0.31000000000000005,5,168.0,168.0
1815.0,0.26,4,163.0,163.0
1820.0,-0.30999999999999983,10,200.0,200.0
1825.0,-0.30999999999999983,8,61.0,61.0
1830.0,1.21,10,108.0,108.0
1835.0,-0.49,7,117.0,117.0
1840.0,-0.07000000000000006,8,141.0,141.0
1845.0,-0.3999999999999999,9,183.0,183.0
1850.0,-0.3999999999999999,6,94.0,94.0
1855.0,0.71,10,135.0,135.0
1860.0,-0.41000000000000014,4,107.0,107.0
1865.0,0.68,4,49.0,49.0
1870.0,0.22000000000000003,3,19.0,19.0
1875.0,0.4,1,6.0,6.0
1880.0,-0.12000000000000001,3,20.0,20.0
1885.0,-0.12000000000000001,3,35.0,35.0
1890.0,-0.23,9,74.0,74.0
1895.0,-0.42999999999999994,5,72.0,72.0
1900.0,0.21999999999999997,6,65.0,65.0
1905.0,-0.21999999999999997,6,95.0,95.0
1910.0,-0.21999999999999997,4,53.0,53.0
1915.0,0.29999999999999993,4,73.0,73.0
1920.0,-0.19999999999999996,6,97.0,97.0
1925.0,-0.24,5,95.0,95.0
1930.0,0.010000000000000009,6,114.0,114.0
1935.0,-0.30000000000000004,8,149.0,149.0
1940.0,-0.3899999999999999,6,155.0,155.0
1945.0,0.24,4,145.0,145.0
1950.0,-0.25,8,174.0,174.0
1955.0,-0.25,6,74.0,74.0
1960.0,0.8599999999999999,13,120.0,120.0
1965.0,-0.53,10,122.0,122.0
1970.0,0.20000000000000018,10,117.0,117.0
1975.0,-0.3400000000000001,10,167.0,167.0
1980.0,-0.3400000000000001,4,108.0,108.0
1985.0,0.3899999999999999,6,110.0,110.0
1990.0,-0.020000000000000018,3,71.0,71.0
1995.0,0.8900000000000001,4,33.0,33.0
2000.0,-0.22,5,26.0,26.0
2005.0,0.18,3,28.0,28.0
2010.0,-0.16999999999999998,5,47.0,47.0
2015.0,-0.16999999999999998,0,18.0,18.0
2020.0,0.37,2,6.0,6.0
2025.0,-0.03,2,16.0,16.0
2030.0,-0.14,2,26.0,26.0
2035.0,-0.21,8,59.0,59.0
2040.0,-0.21,4,35.0,35.0
2045.0,0.08000000000000002,6,64.0,64.0
2050.0,-0.29000000000000004,2,51.0,51.0
2055.0,0.24,4,50.0,50.0
2060.0,-0.17999999999999994,4,70.0,70.0
2065.0,-0.28,4,90.0,90.0
2070.0,-0.2600000000000001,6,118.0,118.0
2075.0,-0.2600000000000001,4,100.0,100.0
2080.0,0.13000000000000012,4,115.0,115.0
2085.0,-0.20999999999999996,6,143.0,143.0
2090.0,-0.41000000000000014,7,174.0,174.0
2095.0,-0.4099999999999999,10,222.0,222.0
2100.0,-0.4099999999999999,4,169.0,169.0
2105.0,0.33000000000000007,11,200.0,200.0
2110.0,-0.31000000000000005,8,217.0,217.0
2115.0,-0.18000000000000016,10,248.0,248.0
2120.0,-0.5,8,122.0,122.0
2125.0,1.56,8,120.0,120.0
2130.0,-0.43999999999999995,10,166.0,166.0
2135.0,-0.43999999999999995,8,94.0,94.0
2140.0,0.54,10,140.0,140.0
2145.0,-0.48,8,129.0,129.0
2150.0,0.48,6,87.0,87.0
2155.0,0.06000000000000005,6,108.0,108.0
2160.0,0.06000000000000005,0,20.0,20.0
2165.0,0.76,2,2.0,2.0
2170.0,0.18000000000000002,0,0.0,0.0
2175.0,0.02,7,12.0,12.0
2180.0,-0.27,6,35.0,35.0
2185.0,-0.12,6,45.0,45.0
2190.0,-0.37,8,84.0,84.0
2195.0,-0.37,4,62.0,62.0
2200.0,0.07999999999999996,6,92.0,92.0
2205.0,-0.29999999999999993,4,83.0,83.0
2210.0,0.27,5,75.0,75.0
2215.0,-0.22999999999999998,8,109.0,109.0
2220.0,-0.3900000000000001,8,149.0,149.0
2225.0,-0.3900000000000001,7,141.0,141.0
2230.0,-0.07999999999999985,8,178.0,178.0
2235.0,-0.3700000000000001,5,164.0,164.0
2240.0,0.26,6,169.0,169.0
2245.0,-0.29000000000000004,5,58.0,58.0
2250.0,0.9500000000000001,10,96.0,96.0
2255.0,-0.5299999999999999,11,150.0,150.0
2260.0,-0.5299999999999999,7,93.0,93.0
2265.0,0.3899999999999999,7,98.0,98.0
2270.0,-0.050000000000000044,5,90.0,90.0
2275.0,0.3600000000000001,6,81.0,81.0
2280.0,-0.3500000000000001,8,120.0,120.0
2285.0,-0.3500000000000001,5,60.0,60.0
2290.0,0.44000000000000006,8,76.0,76.0
2295.0,-0.16000000000000003,3,64.0,64.0
2300.0,0.27,4,54.0,54.0
2305.0,-0.13,2,30.0,30.0
2310.0,0.41000000000000003,4,25.0,25.0
2315.0,-0.24000000000000002,5,50.0,50.0
2320.0,-0.3,10,85.0,85.0
2325.0,-0.3,6,68.0,68.0
2330.0,0.050000000000000044,8,95.0,95.0
2335.0,-0.33000000000000007,4,80.0,80.0
2340.0,0.48,2,42.0,42.0
2345.0,0.040000000000000036,4,59.0,59.0
2350.0,0.040000000000000036,6,81.0,81.0
2355.0,-0.30000000000000004,8,114.0,114.0
2360.0,-0.32999999999999985,4,113.0,113.0
2365.0,-0.020000000000000018,6,134.0,134.0
2370.0,-0.30000000000000004,5,125.0,125.0
2375.0,0.31000000000000005,2,117.0,117.0
2380.0,-0.10000000000000009,4,129.0,129.0
2385.0,-0.10000000000000009,2,132.0,132.0
2390.0,-0.09000000000000008,5,145.0,145.0
2395.0,-0.17999999999999994,5,33.0,33.0
2400.0,1.09,6,55.0,55.0
2405.0,-0.38999999999999996,10,102.0,102.0
2410.0,-0.38999999999999996,6,97.0,97.0
2415.0,-0.15000000000000002,8,129.0,129.0
2420.0,-0.32000000000000006,4,127.0,127.0
2425.0,-0.010000000000000009,6,148.0,148.0
2430.0,-0.30000000000000004,7,103.0,103.0
2435.0,1.1400000000000001,4,50.0,50.0
2440.0,-0.10000000000000003,7,63.0,63.0
2445.0,-0.10000000000000003,2,19.0,19.0
2450.0,0.3500000000000001,3,27.0,27.0
2455.0,-0.09,0,9.0,9.0
2460.0,0.3,0,0.0,0.0
2465.0,-0.04,7,18.0,18.0
2470.0,-0.04,4,29.0,29.0
2475.0,-0.24999999999999997,8,59.0,59.0
2480.0,-0.3,6,86.0,86.0
2485.0,-0.4,8,123.0,123.0
2490.0,-0.3999999999999999,6,109.0,109.0
2495.0,0.5599999999999999,2,85.0,85.0
2500.0,0.04999999999999993,7,85.0,85.0
2505.0,0.04999999999999993,4,98.0,98.0
2510.0,-0.25,6,127.0,127.0
2515.0,-0.30000000000000004,10,167.0,167.0
2520.0,-0.43999999999999995,6,172.0,172.0
2525.0,0.020000000000000018,7,189.0,189.0
2530.0,-0.3700000000000001,8,228.0,228.0
2535.0,-0.3700000000000001,11,131.0,131.0
2540.0,0.81,14,195.0,195.0
2545.0,-0.6399999999999999,11,186.0,186.0
2550.0,0.51,8,118.0,118.0
2555.0,0.22999999999999998,6,95.0,95.0
2560.0,0.24,6,103.0,103.0
2565.0,-0.30000000000000004,7,134.0,134.0
2570.0,-0.30000000000000004,4,39.0,39.0
2575.0,0.8300000000000001,5,64.0,64.0
2580.0,-0.26999999999999996,3,49.0,49.0
2585.0,0.47,3,20.0,20.0
2590.0,-0.04999999999999999,3,35.0,35.0
2595.0,-0.04999999999999999,0,0.0,0.0
2600.0,0.29,2,8.0,8.0
2605.0,-0.08,1,1.0,1.0
2610.0,0.020000000000000004,7,23.0,23.0
2615.0,-0.33,6,46.0,46.0
2620.0,-0.13,8,60.0,60.0
2625.0,-0.4,8,100.0,100.0
2630.0,-0.4,6,71.0,71.0
2635.0,0.15000000000000002,6,101.0,101.0
2640.0,-0.30000000000000004,4,92.0,92.0
2645.0,0.2500000000000001,7,90.0,90.0
2650.0,-0.31999999999999995,8,130.0,130.0
2655.0,-0.31999999999999995,7,127.0,127.0
2660.0,-0.13000000000000012,9,167.0,167.0
2665.0,-0.3999999999999999,7,99.0,99.0
2670.0,0.5,11,149.0,149.0
2675.0,-0.54,9,136.0,136.0
2680.0,0.49,11,133.0,133.0
2685.0,-0.41999999999999993,13,177.0,177.0
2690.0,-0.41999999999999993,9,120.0,120.0
2695.0,0.3599999999999999,9,118.0,118.0
2700.0,0.010000000000000009,7,118.0,118.0
2705.0,-0.19999999999999996,11,169.0,169.0
2710.0,-0.55,12,225.0,225.0
2715.0,-0.55,11,148.0,148.0
2720.0,0.54,13,205.0,205.0
2725.0,-0.5699999999999998,9,194.0,194.0
2730.0,0.5199999999999998,8,140.0,140.0
2735.0,0.10000000000000009,6,99.0,99.0
2740.0,0.82,3,64.0,64.0
2745.0,0.37,3,27.0,27.0
2750.0,0.37,8,54.0,54.0
2755.0,-0.39,11,106.0,106.0
2760.0,-0.5399999999999999,7,110.0,110.0
2765.0,0.10999999999999988,8,111.0,111.0
2770.0,-0.28,9,152.0,152.0
2775.0,-0.28,3,83.0,83.0
2780.0,0.5100000000000001,4,71.0,71.0
2785.0,0.12,5,92.0,92.0
2790.0,-0.32000000000000006,6,121.0,121.0
2795.0,-0.31000000000000005,6,116.0,116.0
2800.0,0.21999999999999997,4,116.0,116.0
2805.0,-0.2699999999999998,6,145.0,145.0
2810.0,-0.2699999999999998,2,121.0,121.0
2815.0,0.15999999999999992,4,139.0,139.0
2820.0,-0.19999999999999996,2,141.0,141.0
2825.0,-0.08000000000000007,8,165.0,165.0
2830.0,-0.43999999999999995,10,215.0,215.0
2835.0,-0.43999999999999995,9,75.0,75.0
2840.0,1.2,10,125.0,125.0
2845.0,-0.5,7,137.0,137.0
2850.0,-0.07000000000000006,8,150.0,150.0
2855.0,-0.33999999999999986,6,149.0,149.0
2860.0,0.07999999999999985,9,167.0,167.0
2865.0,-0.44999999999999973,10,213.0,213.0
2870.0,-0.44999999999999973,9,243.0,243.0
2875.0,-0.4900000000000002,10,291.0,291.0
2880.0,-0.48999999999999977,6,223.0,223.0
2885.0,1.7699999999999998,6,86.0,86.0
2890.0,0.67,6,69.0,69.0
2895.0,0.67,5,28.0,28.0
2900.0,0.2899999999999999,10,73.0,73.0
2905.0,-0.44999999999999996,7,78.0,78.0
2910.0,-0.040000000000000036,8,101.0,101.0
2915.0,-0.3999999999999999,6,101.0,101.0
2920.0,0.30999999999999994,6,92.0,92.0
2925.0,-0.29999999999999993,6,122.0,122.0
2930.0,-0.29999999999999993,6,86.0,86.0
2935.0,0.23999999999999988,8,123.0,123.0
2940.0,-0.4,6,148.0,148.0
2945.0,-0.20999999999999996,9,170.0,170.0
2950.0,-0.47,10,220.0,220.0
2955.0,-0.47,6,167.0,167.0
2960.0,0.33000000000000007,6,182.0,182.0
2965.0,-0.15000000000000013,3,164.0,164.0
2970.0,0.26,10,184.0,184.0
2975.0,-0.48,8,70.0,70.0
2980.0,1.2000000000000002,10,94.0,94.0
2985.0,-0.5000000000000001,11,145.0,145.0
2990.0,-0.5000000000000001,7,139.0,139.0
2995.0,-0.039999999999999813,8,164.0,164.0
3000.0,-0.3400000000000001,6,158.0,158.0
3005.0,0.15999999999999992,7,169.0,169.0
3010.0,-0.3699999999999999,10,213.0,213.0
3015.0,-0.3699999999999999,4,60.0,60.0
3020.0,1.33,6,42.0,42.0
3025.0,0.18,2,33.0,33.0
3030.0,0.10999999999999999,4,43.0,43.0
3035.0,-0.2,2,19.0,19.0
3040.0,0.44,6,13.0,13.0
3045.0,-0.37,8,52.0,52.0
3050.0,-0.37,6,57.0,57.0
3055.0,-0.10000000000000003,8,85.0,85.0
3060.0,-0.39,6,87.0,87.0
3065.0,0.1100000000000001,6,88.0,88.0
